timestamp,device_id,system_id,anchor_id,px,py,pz,theta_x,theta_y,theta_z,distance,rssi
1510427599855,28486,115200,28435,0.0,-1.983,2.479,NaN,NaN,NaN,0.997,-79.0
1510427599928,28486,115200,28435,0.0,-1.964,2.479,NaN,NaN,NaN,1.016,-80.0
1510427600001,28486,115200,28435,0.0,-1.988,2.479,NaN,NaN,NaN,0.992,-79.0
1510427600075,28486,115200,28435,0.0,-1.973,2.479,NaN,NaN,NaN,1.006,-79.0
1510427600148,28486,115200,28435,0.0,-1.997,2.479,NaN,NaN,NaN,0.983,-79.0
1510427600221,28486,115200,28435,0.0,-1.991,2.479,NaN,NaN,NaN,0.988,-79.0
1510427600296,28486,115200,28435,0.0,-1.955,2.479,NaN,NaN,NaN,1.025,-79.0
1510427600371,28486,115200,28435,0.0,-1.988,2.479,NaN,NaN,NaN,0.992,-79.0
1510427600446,28486,115200,28435,0.0,-1.969,2.479,NaN,NaN,NaN,1.0110000000000001,-79.0
1510427600521,28486,115200,28435,0.0,-1.983,2.479,NaN,NaN,NaN,0.997,-79.0
1510427600595,28486,115200,28435,0.0,-1.988,2.479,NaN,NaN,NaN,0.992,-78.0
1510427600669,28486,115200,28435,0.0,-1.997,2.479,NaN,NaN,NaN,0.983,-79.0
1510427600742,28486,115200,28435,0.0,-2.016,2.479,NaN,NaN,NaN,0.964,-79.0
1510427600815,28486,115200,28435,0.0,-1.983,2.479,NaN,NaN,NaN,0.997,-79.0
1510427600890,28486,115200,28435,0.0,-1.988,2.479,NaN,NaN,NaN,0.992,-79.0
1510427600964,28486,115200,28435,0.0,-1.978,2.479,NaN,NaN,NaN,1.002,-79.0
1510427601037,28486,115200,28435,0.0,-1.997,2.479,NaN,NaN,NaN,0.983,-79.0
1510427601112,28486,115200,28435,0.0,-1.997,2.479,NaN,NaN,NaN,0.983,-79.0
1510427601186,28486,115200,28435,0.0,-1.988,2.479,NaN,NaN,NaN,0.992,-79.0
1510427601258,28486,115200,28435,0.0,-1.988,2.479,NaN,NaN,NaN,0.992,-79.0
1510427601330,28486,115200,28435,0.0,-1.991,2.479,NaN,NaN,NaN,0.988,-79.0
1510427601404,28486,115200,28435,0.0,-1.973,2.479,NaN,NaN,NaN,1.006,-79.0
1510427601478,28486,115200,28435,0.0,-1.991,2.479,NaN,NaN,NaN,0.988,-79.0
1510427601550,28486,115200,28435,0.0,-1.988,2.479,NaN,NaN,NaN,0.992,-79.0
1510427601624,28486,115200,28435,0.0,-2.002,2.479,NaN,NaN,NaN,0.978,-79.0
1510427601697,28486,115200,28435,0.0,-1.964,2.479,NaN,NaN,NaN,1.016,-79.0
1510427601770,28486,115200,28435,0.0,-1.988,2.479,NaN,NaN,NaN,0.992,-79.0
1510427601844,28486,115200,28435,0.0,-1.991,2.479,NaN,NaN,NaN,0.988,-79.0
1510427601917,28486,115200,28435,0.0,-1.991,2.479,NaN,NaN,NaN,0.988,-78.0
1510427601990,28486,115200,28435,0.0,-1.997,2.479,NaN,NaN,NaN,0.983,-79.0
1510427602064,28486,115200,28435,0.0,-2.016,2.479,NaN,NaN,NaN,0.964,-79.0
1510427602137,28486,115200,28435,0.0,-2.002,2.479,NaN,NaN,NaN,0.978,-78.0
1510427602210,28486,115200,28435,0.0,-2.002,2.479,NaN,NaN,NaN,0.978,-79.0
1510427602284,28486,115200,28435,0.0,-2.01,2.479,NaN,NaN,NaN,0.969,-79.0
1510427602357,28486,115200,28435,0.0,-2.039,2.479,NaN,NaN,NaN,0.9410000000000001,-78.0
1510427602430,28486,115200,28435,0.0,-1.983,2.479,NaN,NaN,NaN,0.997,-79.0
1510427602503,28486,115200,28435,0.0,-1.973,2.479,NaN,NaN,NaN,1.006,-79.0
1510427602575,28486,115200,28435,0.0,-1.983,2.479,NaN,NaN,NaN,0.997,-79.0
1510427602649,28486,115200,28435,0.0,-1.946,2.479,NaN,NaN,NaN,1.034,-78.0
1510427602722,28486,115200,28435,0.0,-1.969,2.479,NaN,NaN,NaN,1.0110000000000001,-79.0
1510427602795,28486,115200,28435,0.0,-1.964,2.479,NaN,NaN,NaN,1.016,-79.0
1510427602867,28486,115200,28435,0.0,-1.946,2.479,NaN,NaN,NaN,1.034,-79.0
1510427602941,28486,115200,28435,0.0,-1.941,2.479,NaN,NaN,NaN,1.039,-79.0
1510427603016,28486,115200,28435,0.0,-1.969,2.479,NaN,NaN,NaN,1.0110000000000001,-78.0
1510427603089,28486,115200,28435,0.0,-1.983,2.479,NaN,NaN,NaN,0.997,-79.0
1510427603162,28486,115200,28435,0.0,-1.969,2.479,NaN,NaN,NaN,1.0110000000000001,-79.0
1510427603236,28486,115200,28435,0.0,-1.997,2.479,NaN,NaN,NaN,0.983,-78.0
1510427603310,28486,115200,28435,0.0,-2.01,2.479,NaN,NaN,NaN,0.969,-78.0
1510427603382,28486,115200,28435,0.0,-2.025,2.479,NaN,NaN,NaN,0.9550000000000001,-78.0
1510427603456,28486,115200,28435,0.0,-2.01,2.479,NaN,NaN,NaN,0.969,-79.0
1510427603529,28486,115200,28435,0.0,-2.025,2.479,NaN,NaN,NaN,0.9550000000000001,-79.0
1510427603602,28486,115200,28435,0.0,-2.021,2.479,NaN,NaN,NaN,0.9590000000000001,-78.0
1510427603677,28486,115200,28435,0.0,-2.01,2.479,NaN,NaN,NaN,0.969,-79.0
1510427603751,28486,115200,28435,0.0,-2.021,2.479,NaN,NaN,NaN,0.9590000000000001,-79.0
1510427603824,28486,115200,28435,0.0,-2.016,2.479,NaN,NaN,NaN,0.964,-79.0
1510427603897,28486,115200,28435,0.0,-2.006,2.479,NaN,NaN,NaN,0.974,-79.0
1510427603971,28486,115200,28435,0.0,-2.002,2.479,NaN,NaN,NaN,0.978,-78.0
1510427604045,28486,115200,28435,0.0,-1.997,2.479,NaN,NaN,NaN,0.983,-79.0
1510427604118,28486,115200,28435,0.0,-1.991,2.479,NaN,NaN,NaN,0.988,-79.0
1510427604193,28486,115200,28435,0.0,-1.997,2.479,NaN,NaN,NaN,0.983,-78.0
1510427604268,28486,115200,28435,0.0,-2.006,2.479,NaN,NaN,NaN,0.974,-79.0
1510427604342,28486,115200,28435,0.0,-2.01,2.479,NaN,NaN,NaN,0.969,-78.0
1510427604415,28486,115200,28435,0.0,-2.002,2.479,NaN,NaN,NaN,0.978,-78.0
1510427604488,28486,115200,28435,0.0,-2.006,2.479,NaN,NaN,NaN,0.974,-78.0
1510427604564,28486,115200,28435,0.0,-2.002,2.479,NaN,NaN,NaN,0.978,-78.0
1510427604638,28486,115200,28435,0.0,-1.983,2.479,NaN,NaN,NaN,0.997,-79.0
1510427604712,28486,115200,28435,0.0,-1.988,2.479,NaN,NaN,NaN,0.992,-79.0
1510427604784,28486,115200,28435,0.0,-2.01,2.479,NaN,NaN,NaN,0.969,-79.0
1510427604858,28486,115200,28435,0.0,-2.006,2.479,NaN,NaN,NaN,0.974,-78.0
1510427604931,28486,115200,28435,0.0,-2.01,2.479,NaN,NaN,NaN,0.969,-78.0
1510427605004,28486,115200,28435,0.0,-1.991,2.479,NaN,NaN,NaN,0.988,-79.0
1510427605078,28486,115200,28435,0.0,-2.002,2.479,NaN,NaN,NaN,0.978,-78.0
1510427605151,28486,115200,28435,0.0,-2.01,2.479,NaN,NaN,NaN,0.969,-78.0
1510427605224,28486,115200,28435,0.0,-1.997,2.479,NaN,NaN,NaN,0.983,-78.0
1510427605298,28486,115200,28435,0.0,-1.973,2.479,NaN,NaN,NaN,1.006,-78.0
1510427605371,28486,115200,28435,0.0,-1.997,2.479,NaN,NaN,NaN,0.983,-79.0
1510427605444,28486,115200,28435,0.0,-2.03,2.479,NaN,NaN,NaN,0.9500000000000001,-79.0
1510427605518,28486,115200,28435,0.0,-2.035,2.479,NaN,NaN,NaN,0.9450000000000001,-79.0
1510427605591,28486,115200,28435,0.0,-2.01,2.479,NaN,NaN,NaN,0.969,-79.0
1510427605664,28486,115200,28435,0.0,-1.997,2.479,NaN,NaN,NaN,0.983,-79.0
1510427605738,28486,115200,28435,0.0,-1.988,2.479,NaN,NaN,NaN,0.992,-78.0
1510427605811,28486,115200,28435,0.0,-1.991,2.479,NaN,NaN,NaN,0.988,-79.0
1510427605884,28486,115200,28435,0.0,-2.002,2.479,NaN,NaN,NaN,0.978,-79.0
1510427605958,28486,115200,28435,0.0,-1.973,2.479,NaN,NaN,NaN,1.006,-79.0
1510427606031,28486,115200,28435,0.0,-2.002,2.479,NaN,NaN,NaN,0.978,-78.0
1510427606104,28486,115200,28435,0.0,-1.997,2.479,NaN,NaN,NaN,0.983,-79.0
1510427606178,28486,115200,28435,0.0,-1.983,2.479,NaN,NaN,NaN,0.997,-79.0
1510427606251,28486,115200,28435,0.0,-1.997,2.479,NaN,NaN,NaN,0.983,-78.0
1510427606324,28486,115200,28435,0.0,-1.988,2.479,NaN,NaN,NaN,0.992,-79.0
1510427606398,28486,115200,28435,0.0,-1.991,2.479,NaN,NaN,NaN,0.988,-79.0
1510427606471,28486,115200,28435,0.0,-1.997,2.479,NaN,NaN,NaN,0.983,-79.0
1510427606544,28486,115200,28435,0.0,-2.025,2.479,NaN,NaN,NaN,0.9550000000000001,-79.0
1510427606618,28486,115200,28435,0.0,-1.988,2.479,NaN,NaN,NaN,0.992,-78.0
1510427606691,28486,115200,28435,0.0,-2.002,2.479,NaN,NaN,NaN,0.978,-79.0
1510427606765,28486,115200,28435,0.0,-2.01,2.479,NaN,NaN,NaN,0.969,-79.0
1510427606838,28486,115200,28435,0.0,-2.053,2.479,NaN,NaN,NaN,0.927,-78.0
1510427606911,28486,115200,28435,0.0,-1.991,2.479,NaN,NaN,NaN,0.988,-78.0
1510427606985,28486,115200,28435,0.0,-2.025,2.479,NaN,NaN,NaN,0.9550000000000001,-79.0
1510427607059,28486,115200,28435,0.0,-2.039,2.479,NaN,NaN,NaN,0.9410000000000001,-78.0
1510427607132,28486,115200,28435,0.0,-2.006,2.479,NaN,NaN,NaN,0.974,-79.0
1510427607207,28486,115200,28435,0.0,-2.03,2.479,NaN,NaN,NaN,0.9500000000000001,-79.0
1510427607282,28486,115200,28435,0.0,-2.006,2.479,NaN,NaN,NaN,0.974,-79.0
1510427607356,28486,115200,28435,0.0,-2.021,2.479,NaN,NaN,NaN,0.9590000000000001,-79.0
1510427607429,28486,115200,28435,0.0,-2.03,2.479,NaN,NaN,NaN,0.9500000000000001,-78.0
1510427607502,28486,115200,28435,0.0,-2.021,2.479,NaN,NaN,NaN,0.9590000000000001,-79.0
1510427607578,28486,115200,28435,0.0,-2.006,2.479,NaN,NaN,NaN,0.974,-79.0
1510427607652,28486,115200,28435,0.0,-2.002,2.479,NaN,NaN,NaN,0.978,-79.0
1510427607726,28486,115200,28435,0.0,-2.049,2.479,NaN,NaN,NaN,0.931,-79.0
1510427607801,28486,115200,28435,0.0,-1.991,2.479,NaN,NaN,NaN,0.988,-79.0
1510427607874,28486,115200,28435,0.0,-2.006,2.479,NaN,NaN,NaN,0.974,-79.0
1510427607948,28486,115200,28435,0.0,-2.039,2.479,NaN,NaN,NaN,0.9410000000000001,-79.0
1510427608021,28486,115200,28435,0.0,-2.035,2.479,NaN,NaN,NaN,0.9450000000000001,-79.0
1510427608097,28486,115200,28435,0.0,-1.991,2.479,NaN,NaN,NaN,0.988,-79.0
1510427608171,28486,115200,28435,0.0,-2.025,2.479,NaN,NaN,NaN,0.9550000000000001,-79.0
1510427608246,28486,115200,28435,0.0,-2.002,2.479,NaN,NaN,NaN,0.978,-79.0
1510427608320,28486,115200,28435,0.0,-1.973,2.479,NaN,NaN,NaN,1.006,-79.0
1510427608394,28486,115200,28435,0.0,-1.973,2.479,NaN,NaN,NaN,1.006,-79.0
1510427608467,28486,115200,28435,0.0,-1.997,2.479,NaN,NaN,NaN,0.983,-79.0
1510427608540,28486,115200,28435,0.0,-1.991,2.479,NaN,NaN,NaN,0.988,-79.0
1510427608614,28486,115200,28435,0.0,-1.969,2.479,NaN,NaN,NaN,1.0110000000000001,-79.0
1510427608687,28486,115200,28435,0.0,-1.96,2.479,NaN,NaN,NaN,1.02,-79.0
1510427608760,28486,115200,28435,0.0,-1.991,2.479,NaN,NaN,NaN,0.988,-79.0
1510427608832,28486,115200,28435,0.0,-1.978,2.479,NaN,NaN,NaN,1.002,-79.0
1510427608906,28486,115200,28435,0.0,-1.95,2.479,NaN,NaN,NaN,1.03,-79.0
1510427608979,28486,115200,28435,0.0,-1.991,2.479,NaN,NaN,NaN,0.988,-79.0
1510427609052,28486,115200,28435,0.0,-1.955,2.479,NaN,NaN,NaN,1.025,-79.0
1510427609124,28486,115200,28435,0.0,-1.955,2.479,NaN,NaN,NaN,1.025,-79.0
1510427609198,28486,115200,28435,0.0,-2.01,2.479,NaN,NaN,NaN,0.969,-79.0
1510427609271,28486,115200,28435,0.0,-1.969,2.479,NaN,NaN,NaN,1.0110000000000001,-79.0
1510427609343,28486,115200,28435,0.0,-1.978,2.479,NaN,NaN,NaN,1.002,-79.0
1510427609416,28486,115200,28435,0.0,-1.988,2.479,NaN,NaN,NaN,0.992,-79.0
1510427609489,28486,115200,28435,0.0,-2.021,2.479,NaN,NaN,NaN,0.9590000000000001,-79.0
1510427609562,28486,115200,28435,0.0,-1.991,2.479,NaN,NaN,NaN,0.988,-79.0
1510427609635,28486,115200,28435,0.0,-1.969,2.479,NaN,NaN,NaN,1.0110000000000001,-79.0
1510427609709,28486,115200,28435,0.0,-2.006,2.479,NaN,NaN,NaN,0.974,-79.0
1510427609784,28486,115200,28435,0.0,-1.983,2.479,NaN,NaN,NaN,0.997,-79.0
1510427609857,28486,115200,28435,0.0,-1.964,2.479,NaN,NaN,NaN,1.016,-79.0
1510427609930,28486,115200,28435,0.0,-2.002,2.479,NaN,NaN,NaN,0.978,-79.0
1510427610004,28486,115200,28435,0.0,-2.002,2.479,NaN,NaN,NaN,0.978,-79.0
1510427610077,28486,115200,28435,0.0,-2.002,2.479,NaN,NaN,NaN,0.978,-79.0
1510427610150,28486,115200,28435,0.0,-1.969,2.479,NaN,NaN,NaN,1.0110000000000001,-79.0
1510427610224,28486,115200,28435,0.0,-1.96,2.479,NaN,NaN,NaN,1.02,-79.0
1510427610297,28486,115200,28435,0.0,-2.021,2.479,NaN,NaN,NaN,0.9590000000000001,-79.0
1510427610370,28486,115200,28435,0.0,-1.988,2.479,NaN,NaN,NaN,0.992,-79.0
1510427610445,28486,115200,28435,0.0,-2.021,2.479,NaN,NaN,NaN,0.9590000000000001,-79.0
1510427610520,28486,115200,28435,0.0,-2.039,2.479,NaN,NaN,NaN,0.9410000000000001,-79.0
1510427610595,28486,115200,28435,0.0,-1.991,2.479,NaN,NaN,NaN,0.988,-79.0
1510427610669,28486,115200,28435,0.0,-2.021,2.479,NaN,NaN,NaN,0.9590000000000001,-79.0
1510427610741,28486,115200,28435,0.0,-2.002,2.479,NaN,NaN,NaN,0.978,-79.0
1510427610816,28486,115200,28435,0.0,-1.978,2.479,NaN,NaN,NaN,1.002,-79.0
1510427610889,28486,115200,28435,0.0,-2.002,2.479,NaN,NaN,NaN,0.978,-79.0
1510427610961,28486,115200,28435,0.0,-1.973,2.479,NaN,NaN,NaN,1.006,-79.0
1510427611035,28486,115200,28435,0.0,-2.016,2.479,NaN,NaN,NaN,0.964,-79.0
1510427611111,28486,115200,28435,0.0,-1.973,2.479,NaN,NaN,NaN,1.006,-79.0
1510427611184,28486,115200,28435,0.0,-1.983,2.479,NaN,NaN,NaN,0.997,-79.0
1510427611258,28486,115200,28435,0.0,-1.978,2.479,NaN,NaN,NaN,1.002,-79.0
1510427611331,28486,115200,28435,0.0,-1.991,2.479,NaN,NaN,NaN,0.988,-79.0
1510427611405,28486,115200,28435,0.0,-1.991,2.479,NaN,NaN,NaN,0.988,-79.0
1510427611478,28486,115200,28435,0.0,-2.002,2.479,NaN,NaN,NaN,0.978,-79.0
1510427611551,28486,115200,28435,0.0,-1.991,2.479,NaN,NaN,NaN,0.988,-79.0
1510427611624,28486,115200,28435,0.0,-1.991,2.479,NaN,NaN,NaN,0.988,-78.0
1510427611698,28486,115200,28435,0.0,-1.978,2.479,NaN,NaN,NaN,1.002,-79.0
1510427611772,28486,115200,28435,0.0,-2.006,2.479,NaN,NaN,NaN,0.974,-79.0
1510427611844,28486,115200,28435,0.0,-2.002,2.479,NaN,NaN,NaN,0.978,-79.0
1510427611918,28486,115200,28435,0.0,-2.025,2.479,NaN,NaN,NaN,0.9550000000000001,-79.0
1510427611991,28486,115200,28435,0.0,-2.002,2.479,NaN,NaN,NaN,0.978,-79.0
1510427612064,28486,115200,28435,0.0,-2.03,2.479,NaN,NaN,NaN,0.9500000000000001,-79.0
1510427612138,28486,115200,28435,0.0,-2.021,2.479,NaN,NaN,NaN,0.9590000000000001,-79.0
1510427612211,28486,115200,28435,0.0,-1.997,2.479,NaN,NaN,NaN,0.983,-79.0
1510427612284,28486,115200,28435,0.0,-2.025,2.479,NaN,NaN,NaN,0.9550000000000001,-79.0
1510427612358,28486,115200,28435,0.0,-2.01,2.479,NaN,NaN,NaN,0.969,-79.0
1510427612431,28486,115200,28435,0.0,-2.002,2.479,NaN,NaN,NaN,0.978,-79.0
1510427612504,28486,115200,28435,0.0,-2.016,2.479,NaN,NaN,NaN,0.964,-79.0
1510427612578,28486,115200,28435,0.0,-2.01,2.479,NaN,NaN,NaN,0.969,-79.0
1510427612651,28486,115200,28435,0.0,-2.021,2.479,NaN,NaN,NaN,0.9590000000000001,-79.0
1510427612724,28486,115200,28435,0.0,-2.01,2.479,NaN,NaN,NaN,0.969,-79.0
1510427612798,28486,115200,28435,0.0,-1.988,2.479,NaN,NaN,NaN,0.992,-79.0
1510427612871,28486,115200,28435,0.0,-1.973,2.479,NaN,NaN,NaN,1.006,-79.0
1510427612944,28486,115200,28435,0.0,-1.978,2.479,NaN,NaN,NaN,1.002,-79.0
1510427613018,28486,115200,28435,0.0,-1.997,2.479,NaN,NaN,NaN,0.983,-79.0
1510427613091,28486,115200,28435,0.0,-1.978,2.479,NaN,NaN,NaN,1.002,-79.0
1510427613164,28486,115200,28435,0.0,-2.016,2.479,NaN,NaN,NaN,0.964,-79.0
1510427613238,28486,115200,28435,0.0,-1.988,2.479,NaN,NaN,NaN,0.992,-79.0
1510427613311,28486,115200,28435,0.0,-2.006,2.479,NaN,NaN,NaN,0.974,-79.0
1510427613384,28486,115200,28435,0.0,-1.988,2.479,NaN,NaN,NaN,0.992,-79.0
1510427613458,28486,115200,28435,0.0,-2.021,2.479,NaN,NaN,NaN,0.9590000000000001,-79.0
1510427613531,28486,115200,28435,0.0,-1.997,2.479,NaN,NaN,NaN,0.983,-79.0
1510427613604,28486,115200,28435,0.0,-1.964,2.479,NaN,NaN,NaN,1.016,-79.0
1510427613678,28486,115200,28435,0.0,-1.983,2.479,NaN,NaN,NaN,0.997,-79.0
1510427613751,28486,115200,28435,0.0,-1.991,2.479,NaN,NaN,NaN,0.988,-79.0
1510427613826,28486,115200,28435,0.0,-2.016,2.479,NaN,NaN,NaN,0.964,-79.0
1510427613900,28486,115200,28435,0.0,-2.025,2.479,NaN,NaN,NaN,0.9550000000000001,-79.0
1510427613973,28486,115200,28435,0.0,-2.002,2.479,NaN,NaN,NaN,0.978,-79.0
1510427614046,28486,115200,28435,0.0,-2.006,2.479,NaN,NaN,NaN,0.974,-79.0
1510427614120,28486,115200,28435,0.0,-1.988,2.479,NaN,NaN,NaN,0.992,-79.0
1510427614194,28486,115200,28435,0.0,-2.006,2.479,NaN,NaN,NaN,0.974,-79.0
1510427614267,28486,115200,28435,0.0,-1.988,2.479,NaN,NaN,NaN,0.992,-79.0
1510427614342,28486,115200,28435,0.0,-2.01,2.479,NaN,NaN,NaN,0.969,-79.0
1510427614415,28486,115200,28435,0.0,-2.03,2.479,NaN,NaN,NaN,0.9500000000000001,-79.0
1510427614489,28486,115200,28435,0.0,-2.049,2.479,NaN,NaN,NaN,0.931,-79.0
1510427614562,28486,115200,28435,0.0,-2.002,2.479,NaN,NaN,NaN,0.978,-79.0
1510427614636,28486,115200,28435,0.0,-2.025,2.479,NaN,NaN,NaN,0.9550000000000001,-79.0
1510427614709,28486,115200,28435,0.0,-1.969,2.479,NaN,NaN,NaN,1.0110000000000001,-79.0
1510427614782,28486,115200,28435,0.0,-1.96,2.479,NaN,NaN,NaN,1.02,-79.0
1510427614856,28486,115200,28435,0.0,-1.988,2.479,NaN,NaN,NaN,0.992,-79.0
1510427614929,28486,115200,28435,0.0,-2.025,2.479,NaN,NaN,NaN,0.9550000000000001,-78.0
1510427615004,28486,115200,28435,0.0,-2.021,2.479,NaN,NaN,NaN,0.9590000000000001,-79.0
1510427615078,28486,115200,28435,0.0,-2.044,2.479,NaN,NaN,NaN,0.936,-79.0
1510427615150,28486,115200,28435,0.0,-2.039,2.479,NaN,NaN,NaN,0.9410000000000001,-78.0
1510427615224,28486,115200,28435,0.0,-2.01,2.479,NaN,NaN,NaN,0.969,-79.0
1510427615297,28486,115200,28435,0.0,-2.006,2.479,NaN,NaN,NaN,0.974,-79.0
1510427615370,28486,115200,28435,0.0,-1.991,2.479,NaN,NaN,NaN,0.988,-79.0
1510427615444,28486,115200,28435,0.0,-2.006,2.479,NaN,NaN,NaN,0.974,-79.0
1510427615517,28486,115200,28435,0.0,-2.006,2.479,NaN,NaN,NaN,0.974,-79.0
1510427615590,28486,115200,28435,0.0,-2.016,2.479,NaN,NaN,NaN,0.964,-79.0
1510427615664,28486,115200,28435,0.0,-2.016,2.479,NaN,NaN,NaN,0.964,-79.0
1510427615737,28486,115200,28435,0.0,-2.006,2.479,NaN,NaN,NaN,0.974,-79.0
1510427615810,28486,115200,28435,0.0,-1.973,2.479,NaN,NaN,NaN,1.006,-79.0
1510427615884,28486,115200,28435,0.0,-2.002,2.479,NaN,NaN,NaN,0.978,-79.0
1510427615957,28486,115200,28435,0.0,-1.988,2.479,NaN,NaN,NaN,0.992,-79.0
1510427616030,28486,115200,28435,0.0,-2.016,2.479,NaN,NaN,NaN,0.964,-79.0
1510427616104,28486,115200,28435,0.0,-2.01,2.479,NaN,NaN,NaN,0.969,-79.0
1510427616178,28486,115200,28435,0.0,-2.039,2.479,NaN,NaN,NaN,0.9410000000000001,-78.0
1510427616252,28486,115200,28435,0.0,-1.988,2.479,NaN,NaN,NaN,0.992,-79.0
1510427616325,28486,115200,28435,0.0,-1.983,2.479,NaN,NaN,NaN,0.997,-79.0
1510427616398,28486,115200,28435,0.0,-2.03,2.479,NaN,NaN,NaN,0.9500000000000001,-79.0
1510427616472,28486,115200,28435,0.0,-1.991,2.479,NaN,NaN,NaN,0.988,-79.0
1510427616545,28486,115200,28435,0.0,-1.997,2.479,NaN,NaN,NaN,0.983,-79.0
1510427616618,28486,115200,28435,0.0,-1.955,2.479,NaN,NaN,NaN,1.025,-79.0
1510427616692,28486,115200,28435,0.0,-1.988,2.479,NaN,NaN,NaN,0.992,-79.0
1510427616765,28486,115200,28435,0.0,-1.997,2.479,NaN,NaN,NaN,0.983,-79.0
1510427616838,28486,115200,28435,0.0,-1.969,2.479,NaN,NaN,NaN,1.0110000000000001,-79.0
1510427616912,28486,115200,28435,0.0,-1.983,2.479,NaN,NaN,NaN,0.997,-79.0
1510427616985,28486,115200,28435,0.0,-1.988,2.479,NaN,NaN,NaN,0.992,-79.0
1510427617058,28486,115200,28435,0.0,-1.969,2.479,NaN,NaN,NaN,1.0110000000000001,-79.0
1510427617132,28486,115200,28435,0.0,-1.983,2.479,NaN,NaN,NaN,0.997,-79.0
1510427617207,28486,115200,28435,0.0,-1.964,2.479,NaN,NaN,NaN,1.016,-79.0
1510427617281,28486,115200,28435,0.0,-1.888,2.479,NaN,NaN,NaN,1.091,-79.0
1510427617355,28486,115200,28435,0.0,-1.894,2.479,NaN,NaN,NaN,1.086,-80.0
1510427617428,28486,115200,28435,0.0,-1.991,2.479,NaN,NaN,NaN,0.988,-79.0
1510427617501,28486,115200,28435,0.0,-1.973,2.479,NaN,NaN,NaN,1.006,-79.0
1510427617573,28486,115200,28435,0.0,-1.973,2.479,NaN,NaN,NaN,1.006,-79.0
1510427617647,28486,115200,28435,0.0,-1.973,2.479,NaN,NaN,NaN,1.006,-80.0
1510427617721,28486,115200,28435,0.0,-1.991,2.479,NaN,NaN,NaN,0.988,-80.0
1510427617795,28486,115200,28435,0.0,-2.01,2.479,NaN,NaN,NaN,0.969,-79.0
1510427617868,28486,115200,28435,0.0,-2.002,2.479,NaN,NaN,NaN,0.978,-79.0
1510427617942,28486,115200,28435,0.0,-1.991,2.479,NaN,NaN,NaN,0.988,-79.0
1510427618015,28486,115200,28435,0.0,-1.988,2.479,NaN,NaN,NaN,0.992,-79.0
1510427618088,28486,115200,28435,0.0,-2.035,2.479,NaN,NaN,NaN,0.9450000000000001,-80.0
1510427618162,28486,115200,28435,0.0,-2.03,2.479,NaN,NaN,NaN,0.9500000000000001,-79.0
1510427618235,28486,115200,28435,0.0,-2.035,2.479,NaN,NaN,NaN,0.9450000000000001,-80.0
1510427618309,28486,115200,28435,0.0,-1.978,2.479,NaN,NaN,NaN,1.002,-80.0
1510427618382,28486,115200,28435,0.0,-2.002,2.479,NaN,NaN,NaN,0.978,-80.0
1510427618456,28486,115200,28435,0.0,-2.021,2.479,NaN,NaN,NaN,0.9590000000000001,-80.0
1510427618531,28486,115200,28435,0.0,-2.03,2.479,NaN,NaN,NaN,0.9500000000000001,-80.0
1510427618604,28486,115200,28435,0.0,-1.997,2.479,NaN,NaN,NaN,0.983,-80.0
1510427618676,28486,115200,28435,0.0,-2.006,2.479,NaN,NaN,NaN,0.974,-80.0
1510427618750,28486,115200,28435,0.0,-2.002,2.479,NaN,NaN,NaN,0.978,-79.0
1510427618823,28486,115200,28435,0.0,-2.025,2.479,NaN,NaN,NaN,0.9550000000000001,-79.0
1510427618896,28486,115200,28435,0.0,-2.006,2.479,NaN,NaN,NaN,0.974,-79.0
1510427618970,28486,115200,28435,0.0,-1.988,2.479,NaN,NaN,NaN,0.992,-79.0
1510427619043,28486,115200,28435,0.0,-2.016,2.479,NaN,NaN,NaN,0.964,-79.0
1510427619117,28486,115200,28435,0.0,-2.016,2.479,NaN,NaN,NaN,0.964,-79.0
1510427619190,28486,115200,28435,0.0,-2.021,2.479,NaN,NaN,NaN,0.9590000000000001,-79.0
1510427619264,28486,115200,28435,0.0,-1.978,2.479,NaN,NaN,NaN,1.002,-79.0
1510427619338,28486,115200,28435,0.0,-1.997,2.479,NaN,NaN,NaN,0.983,-79.0
1510427619411,28486,115200,28435,0.0,-2.021,2.479,NaN,NaN,NaN,0.9590000000000001,-79.0
1510427619484,28486,115200,28435,0.0,-1.973,2.479,NaN,NaN,NaN,1.006,-79.0
1510427619556,28486,115200,28435,0.0,-2.002,2.479,NaN,NaN,NaN,0.978,-79.0
1510427619630,28486,115200,28435,0.0,-2.021,2.479,NaN,NaN,NaN,0.9590000000000001,-79.0
1510427619703,28486,115200,28435,0.0,-1.991,2.479,NaN,NaN,NaN,0.988,-79.0
1510427619776,28486,115200,28435,0.0,-2.01,2.479,NaN,NaN,NaN,0.969,-79.0
1510427619850,28486,115200,28435,0.0,-1.991,2.479,NaN,NaN,NaN,0.988,-79.0
1510427619923,28486,115200,28435,0.0,-1.991,2.479,NaN,NaN,NaN,0.988,-79.0
1510427619996,28486,115200,28435,0.0,-2.006,2.479,NaN,NaN,NaN,0.974,-79.0
1510427620069,28486,115200,28435,0.0,-2.021,2.479,NaN,NaN,NaN,0.9590000000000001,-80.0
1510427620141,28486,115200,28435,0.0,-2.016,2.479,NaN,NaN,NaN,0.964,-79.0
1510427620215,28486,115200,28435,0.0,-2.01,2.479,NaN,NaN,NaN,0.969,-79.0
